,Unnamed: 0,name,orcid,doi,title,date,journal,filename,Article_ID
587,587,Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,empty,"Everyday life after HSCT: fluctuation of patients and their partners mood, support exchange and relationship satisfaction",2018,Bone Marrow Transplantation,Zuzanna_Kwissa-Gajewska_3,3564980694699786073
588,588,Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.1002/pon.4619,Psychophysical well-being profiles in patients before hematopoietic stem cell transplantation,2018-02-01,Psycho-Oncology,Zuzanna_Kwissa-Gajewska_4,10-1002_pon-4619
589,589,Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.5114/hpr.2017.67701,"Personality, cognitive appraisal and labor pain",2017,Health Psychology Report,Zuzanna_Kwissa-Gajewska_5,10-5114_hpr-2017-67701
590,590,Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.1007/s11136-017-1705-3,Everyday life following hematopoietic stem cell transplantation: decline in physical symptoms within the first month and change-related predictors,2017-09,Quality of Life Research,Zuzanna_Kwissa-Gajewska_6,10-1007_s11136-017-1705-3
591,591,Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.1515/ppb-2017-0039,Heterogeneity of change in state affect following insulin therapy initiation in type 2 diabetic patients,2017-09,Polish Psychological Bulletin,Zuzanna_Kwissa-Gajewska_7,10-1515_ppb-2017-0039
592,592,Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.1007/s10865-017-9874-7,Relationship between daily pain and affect in women with rheumatoid arthritis: lower optimism as a vulnerability factor,2017-07,Journal of Behavioral Medicine,Zuzanna_Kwissa-Gajewska_8,10-1007_s10865-017-9874-7
593,593,Magdalena Ewa Leśnierowska,https://orcid.org/0000-0003-4095-8865,https://doi.org/10.2196/21445,Resource-Based Internet Intervention (Med-Stress) to Improve Well-Being Among Medical Professionals: Randomized Controlled Trial,2021-01-11,Journal of Medical Internet Research,Magdalena_Ewa_Leśnierowska_1,10-2196_21445
594,594,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.socscimed.2021.114336,"Can individual, dyadic, or collaborative planning reduce sedentary behavior? A randomized controlled trial",2021,Social Science and Medicine,Aleksandra_Łuszczyńska_1,10-1016_j-socscimed-2021-114336
595,595,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0001124,"Collaborative, Dyadic, and Individual Planning and Physical Activity: A Dyadic Randomized Controlled Trial",2021,Health Psychology,Aleksandra_Łuszczyńska_2,10-1037_hea0001124
596,596,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1093/abm/kaab004,Cultivation and Enabling Effects of Social Support and Self-Efficacy in Parent-Child Dyads,2021,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_3,10-1093_abm_kaab004
597,597,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.adolescence.2021.02.008,From a mother's point of view: Psycho-social predictors of maternal monitoring strategy and adolescents' electronic media use,2021,Journal of Adolescence,Aleksandra_Łuszczyńska_4,10-1016_j-adolescence-2021-02-008
598,598,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2020.1844037,Promoting scientific integrity through open science in health psychology: results of the Synergy Expert Meeting of the European health psychology society,2021,Health Psychology Review,Aleksandra_Łuszczyńska_5,10-1080_17437199-2020-1844037
599,599,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-021-11822-5,The trajectory of COVID-19 pandemic and handwashing adherence: findings from 14 countries,2021,BMC Public Health,Aleksandra_Łuszczyńska_6,10-1186_s12889-021-11822-5
600,600,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,DOES A FORMATION OF PHYSICAL ACTIVITY PLANS DECREASE THE TIME SPENT ON SEDENTARY BEHAVIOR? PRELIMINARY FINDINGS,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_7,8246261098392101678
601,601,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,FACETS OF SOCIAL SUPPORT AND SEDENTARY BEHAVIORS: PROSPECTIVE FINDINGS IN MOTHER-CHILD DYADS,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_8,8238464516205890229
602,602,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1249/01.mss.0000677184.87047.54,Hypertension Treatment And The Amount Of Physical Activity And Sitting Behaviour - First Blood Pressure Then Exercise Compain,2020,Medicine & Science in Sports & Exercise,Aleksandra_Łuszczyńska_9,10-1249_01-mss-0000677184-87047-54
603,603,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,"MY PLANS HELP YOU PLAN YOUR PHYSICAL ACTIVITY: ASSOCIATION BETWEEN INDIVIDUAL, DYADIC AND COLLABORATIVE PLANS IN ADULT DYADS",2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_10,3179504712209667575
604,604,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,PARENTAL AND CHILD EXERCISE AVERSION ASSOCIATED WITH CHILD PHYSICAL ACTIVITY,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_11,-5507341123697963954
605,605,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,POSITIVE AND NEGATIVE SOCIAL CONTROL AND PHYSICAL ACTIVITY IN PATIENT-PARTNER DYADS,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_12,5182494549130735675
606,606,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,RECIPROCAL ASSOCIATIONS BETWEEN PHYSICAL ACTIVITY AND DEPRESSION. LONGITUDINAL RESEARCH IN PATIENT-PARTNER DYADS,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_13,-2122821898074398443
607,607,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,RECIPROCAL RELATIONSHIPS BETWEEN SELF-EFFICACY AND SOCIAL SUPPORT EXPLAIN PHYSICAL ACTIVITY IN ADULTS - A LONGITUDINAL STUDY,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_14,-2850324514886233724
608,608,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1136/bmjopen-2020-040183,Theory-based digital intervention to promote weight loss and weight loss maintenance (Choosing Health): protocol for a randomised controlled trial,2020,BMJ open,Aleksandra_Łuszczyńska_15,10-1136_bmjopen-2020-040183
609,609,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s13063-019-4014-z,The effects of if-then plans on weight loss: results of the 24-month follow-up of the McGill CHIP Healthy Weight Program randomized controlled trial,2020-12,Trials,Aleksandra_Łuszczyńska_16,10-1186_s13063-019-4014-z
610,610,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.psychsport.2020.101710,Long-term effects of a dyadic planning intervention with couples motivated to increase physical activity,2020-07,Psychology of Sport and Exercise,Aleksandra_Łuszczyńska_17,10-1016_j-psychsport-2020-101710
611,611,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.3390/nu12072149,Do Parent–Child Dyads with Excessive Body Mass Differ from Dyads with Normal Body Mass in Perceptions of Obesogenic Environment?,2020-07-19,Nutrients,Aleksandra_Łuszczyńska_18,10-3390_nu12072149
612,612,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/08870446.2020.1784419,Associations between self-efficacy and sedentary behaviour: a meta-analysis,2020-06-27,Psychology & Health,Aleksandra_Łuszczyńska_19,10-1080_08870446-2020-1784419
613,613,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1024/1662-9647/a000229,Control Strategies and Daily Affect,2020-05-29,GeroPsych,Aleksandra_Łuszczyńska_20,10-1024_1662-9647_a000229
614,614,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.foodpol.2020.101873,"Advancing the evidence base for public policies impacting on dietary behaviour, physical activity and sedentary behaviour in Europe: The Policy Evaluation Network promoting a multidisciplinary approach",2020-03,Food Policy,Aleksandra_Łuszczyńska_21,10-1016_j-foodpol-2020-101873
615,615,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s40519-018-0496-z,"Body satisfaction and body weight in under- and healthy-weight adolescents: mediating effects of restrictive dieting, healthy and unhealthy food intake",2020-02,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Aleksandra_Łuszczyńska_22,10-1007_s40519-018-0496-z
616,616,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.3389/fpsyg.2020.00161,"Parental Depression Predicts Child Body Mass via Parental Support Provision, Child Support Receipt, and Child Physical Activity: Findings From Parent/Caregiver–Child Dyads",2020-02-07,Frontiers in Psychology,Aleksandra_Łuszczyńska_23,10-3389_fpsyg-2020-00161
617,617,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s10865-020-00138-1,Maternal practices and perceptions of child body mass status explain child energy expenditure behaviors and body mass,2020-01-31,Journal of Behavioral Medicine,Aleksandra_Łuszczyńska_24,10-1007_s10865-020-00138-1
618,618,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2019.1707105,It’s time for effectiveness-implementation hybrid research on behaviour change,2020-01-02,Health Psychology Review,Aleksandra_Łuszczyńska_25,10-1080_17437199-2019-1707105
619,619,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0000799,Associations of Parental and Child Food and Exercise Aversion With Child Food Intake and Physical Activity,2019,Health Psychology,Aleksandra_Łuszczyńska_26,10-1037_hea0000799
620,620,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0000799.supp,Supplemental Material for Associations of Parental and Child Food and Exercise Aversion With Child Food Intake and Physical Activity,2019,Health Psychology,Aleksandra_Łuszczyńska_27,10-1037_hea0000799-supp
621,621,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-019-6715-3,"Sedentary behaviors and anxiety among children, adolescents and adults: a systematic review and meta-analysis",2019-12,BMC Public Health,Aleksandra_Łuszczyńska_28,10-1186_s12889-019-6715-3
622,622,Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1111/bjhp.12385,"Cooking together: The
            IKEA
            effect on family vegetable intake",2019-11,British Journal of Health Psychology,Aleksandra_Łuszczyńska_29,10-1111_bjhp-12385
623,623,Robert Jacek Mackiewicz,https://orcid.org/0000-0002-2990-2337,https://doi.org/10.3758/s13423-021-01977-y,"Recursion in programs, thought, and language",2021,Psychonomic Bulletin and Review,Robert_Jacek_Mackiewicz_1,10-3758_s13423-021-01977-y
624,624,Robert Jacek Mackiewicz,https://orcid.org/0000-0002-2990-2337,https://doi.org/10.3758/s13421-018-0838-0,Simulation in children?s conscious recursive reasoning,2018,Memory and Cognition,Robert_Jacek_Mackiewicz_2,10-3758_s13421-018-0838-0
625,625,Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.1371/journal.pone.0231313,Is bad news on TV tickers good news? The effects of voiceover and visual elements in video on viewers’ assessment,2020-04-15,PLOS ONE,Konrad_Piotr_Maj_1,10-1371_journal-pone-0231313
626,626,Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.1515/pjbr-2019-0026,Meeting with social robots like the cat-cucumber meeting? An integrated model of human-robot first contact. Psychological perspective,2019,"Paladyn, Journal of Behavioral Robotics",Konrad_Piotr_Maj_2,10-1515_pjbr-2019-0026
627,627,Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.17504/protocols.io.bau3ieyn,Is bad news on TV tickers good news? The effects of voiceover and visual elements in a video on viewers’ assessment,2019-12-28,protocols.io,Konrad_Piotr_Maj_3,10-17504_protocols-io-bau3ieyn
628,628,Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,empty,"UCZELNIA XXI WIEKU.  SIEĆ SPOŁECZNA STUDENTÓW,  ABSOLWENTÓW I KADRY NAUKOWO-DYDAKTYCZNEJ W INNOWACYJNYM MODELU KSZTAŁCENIA IDEAGORA",2017,Studia edukacyjne,Konrad_Piotr_Maj_4,7893578671630856380
629,629,Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.3390/brainsci11050599,Time-Frequency Characterization of Resting Brain in Bipolar Disorder during Euthymia—A Preliminary Study,2021-05-07,Brain Sciences,Magdalena_Maria_Marszał-Wiśniewska_1,10-3390_brainsci11050599
630,630,Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,empty,Wpływ nastroju i perspektyw postrzegania czasu na rozwiązywanie zadań dywergencyjnych,2019,Przegląd Psychologiczny,Magdalena_Maria_Marszał-Wiśniewska_2,4788493646039697843
631,631,Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.2478/v10167-010-0181,POZNAWCZA REGULACJA EMOCJI U DZIECI W WIEKU 9-12 LAT - MODYFIKUJĄCA ROLA TEMPERAMENTU RODZICÓW,2018,Studia Psychologiczne,Magdalena_Maria_Marszał-Wiśniewska_3,10-2478_v10167-010-0181
632,632,Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.1007/s10902-017-9879-5,Individual Differences in Mood Changes,2017,Journal of Happiness Studies,Magdalena_Maria_Marszał-Wiśniewska_4,10-1007_s10902-017-9879-5
633,633,Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,empty,What happens during the process of goal-oriented self-regulation? Systematic measure of the objective and self-reported effects of the self-regulation enhancing intervention,2017,Ceskoslovenska Psychologie,Magdalena_Maria_Marszał-Wiśniewska_5,-4204961289052727498
634,634,Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,empty,What happens during the process of goal-oriented self-regulation? Systematic measure of the objective and self-reported effects of the self-regulation enhancing intervention,2017,Ceskoslovenska Psychologie,Magdalena_Maria_Marszał-Wiśniewska_6,-4204961289052727498
635,635,Tomasz Franciszek Maruszewski,https://orcid.org/0000-0003-2341-3927,empty,Elderly people’s preferences regarding reminiscence material,2017-11,EducationaGerontology,Tomasz_Franciszek_Maruszewski_1,2462129117937453602
636,636,Karolina Mazurowska,https://orcid.org/0000-0003-0914-1144,https://doi.org/10.15804/ap202103,Hybrydowy model zarządzania w chińskich przedsiębiorstwach,2021-12-31,Azja-Pacyfik,Karolina_Mazurowska_1,10-15804_ap202103
637,637,Karolina Mazurowska,https://orcid.org/0000-0003-0914-1144,https://doi.org/10.15804/npw20202608,Dobrostan psychiczny studentów chińskich na uniwersytetach macierzystych a studentów w Polsce. Porównania międzykulturowe,2020-09-30,Nowa Polityka Wschodnia,Karolina_Mazurowska_2,10-15804_npw20202608
638,638,Karolina Mazurowska,https://orcid.org/0000-0003-0914-1144,https://doi.org/10.18290/rh.2018.66.9-2,Relacje między przełożonym a podwładnym w Chinach — analiza wypowiedzi chińskich pracowników w świetle psychologii organizacji,2018,Roczniki Humanistyczne,Karolina_Mazurowska_3,10-18290_rh-2018-66-9-2
639,639,Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,empty,The mental health continuum-short form: The structure and application for cross-cultural studies-A38 nation study,2018-06,Journal of clinical psychology,Jarosław_Maciej_Michałowski_1,3889436649071071195
640,640,Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1016/j.rmed.2017.04.011,Agoraphobic avoidance predicts emotional distress and increased physical concerns in chronic obstructive pulmonary disease,2017,Respiratory Medicine,Jarosław_Maciej_Michałowski_2,10-1016_j-rmed-2017-04-011
641,641,Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1016/j.paid.2017.06.010,Error processing deficits in academic procrastinators anticipating monetary punishment in a go/no-go study,2017,Personality and Individual Differences,Jarosław_Maciej_Michałowski_3,10-1016_j-paid-2017-06-010
