,DOI,link
2119,10_1038&s41598-020-69807-0,https://doi.org/10.1038/s41598-020-69807-0
2120,10_3758&s13428-020-01513-1,https://doi.org/10.3758/s13428-020-01513-1
2121,10_3758&s13428-020-01425-0,https://doi.org/10.3758/s13428-020-01425-0
2122,10_16910&jemr_13_4_1,https://doi.org/10.16910/jemr.13.4.1
2123,10_3758&s13428-020-01414-3,https://doi.org/10.3758/s13428-020-01414-3
2124,10_3758&s13428-020-01363-x,https://doi.org/10.3758/s13428-020-01363-x
2125,10_3758&s13428-021-01648-9,https://doi.org/10.3758/s13428-021-01648-9
2126,10_18778&2083-2931_11_18,https://doi.org/10.18778/2083-2931.11.18
2127,10_1007&S10554-021-02495-7,https://doi.org/10.1007/S10554-021-02495-7
2128,10_3389&FPSYG_2020_00559,https://doi.org/10.3389/FPSYG.2020.00559
2129,10_5817&Rel2020-1-6,https://doi.org/10.5817/Rel2020-1-6
2130,10_1017&S0033291721005420,https://doi.org/10.1017/S0033291721005420
2131,10_1016&j_jrp_2018_04_005,https://doi.org/10.1016/j.jrp.2018.04.005
2132,10_1515&ppb-2017-0030,https://doi.org/10.1515/ppb-2017-0030
2133,10_29119&1641-3466_2019_141_9,https://doi.org/10.29119/1641-3466.2019.141.9
2134,10_29119&1641-3466_2019_141_14,https://doi.org/10.29119/1641-3466.2019.141.14
2135,10_29119&1641-3466_2019_141_1,https://doi.org/10.29119/1641-3466.2019.141.1
2136,10_5114&hpr_2017_68235,https://doi.org/10.5114/hpr.2017.68235
2137,10_1016&j_paid_2020_110098,https://doi.org/10.1016/j.paid.2020.110098
2138,10_1080&13548506_2020_1737718,https://doi.org/10.1080/13548506.2020.1737718
2139,10_1016&j_midw_2020_102731,https://doi.org/10.1016/j.midw.2020.102731
2140,10_5114&cipp_2020_94261,https://doi.org/10.5114/cipp.2020.94261
2141,10_3390&ijerph17249436,https://doi.org/10.3390/ijerph17249436
2142,10_1016&j_midw_2021_102940,https://doi.org/10.1016/j.midw.2021.102940
2143,10_1038&s41598-021-83915-5,https://doi.org/10.1038/s41598-021-83915-5
2144,10_3390&ijerph182111140,https://doi.org/10.3390/ijerph182111140
2145,10_1007&s12144-015-9396-9,https://doi.org/10.1007/s12144-015-9396-9
2146,10_3389&fpsyg_2017_00880,https://doi.org/10.3389/fpsyg.2017.00880
2147,10_1007&s12144-016-9553-9,https://doi.org/10.1007/s12144-016-9553-9
2148,10_1007&s12144-017-9669-6,https://doi.org/10.1007/s12144-017-9669-6
2149,10_1007&s10936-017-9505-z,https://doi.org/10.1007/s10936-017-9505-z
2150,10_3389&fpsyg_2017_00855,https://doi.org/10.3389/fpsyg.2017.00855
2151,10_1080&20445911_2018_1499658,https://doi.org/10.1080/20445911.2018.1499658
2152,10_3389&fpsyg_2018_01981,https://doi.org/10.3389/fpsyg.2018.01981
2153,10_1016&j_jneuroling_2019_100854,https://doi.org/10.1016/j.jneuroling.2019.100854
2154,10_3389&fnhum_2017_00608,https://doi.org/10.3389/fnhum.2017.00608
2155,10_18290&rpsych_2019_22_3-5,https://doi.org/10.18290/rpsych.2019.22.3-5
2156,10_1007&s12144-019-00322-w,https://doi.org/10.1007/s12144-019-00322-w
2157,10_3389&fpsyg_2019_00959,https://doi.org/10.3389/fpsyg.2019.00959
2158,10_1177&1745691618808523,https://doi.org/10.1177/1745691618808523
2159,10_24425&119488,https://doi.org/10.24425/119488
2160,10_18290&rpsych_2018_21_1-2,https://doi.org/10.18290/rpsych.2018.21.1-2
2161,10_3389&fnhum_2020_567220,https://doi.org/10.3389/fnhum.2020.567220
2162,10_5709&acp-0292-z,https://doi.org/10.5709/acp-0292-z
2163,10_1371&journal_pone_0241694,https://doi.org/10.1371/journal.pone.0241694
2164,10_1080&00223891_2020_1832102,https://doi.org/10.1080/00223891.2020.1832102
2165,10_3389&fnhum_2021_617861,https://doi.org/10.3389/fnhum.2021.617861
2166,10_7717&peerj_10488,https://doi.org/10.7717/peerj.10488
2167,10_1371&journal_pone_0258177,https://doi.org/10.1371/journal.pone.0258177
2168,10_1371&journal_pone_0250924,https://doi.org/10.1371/journal.pone.0250924
2169,10_1007&s10936-021-09815-x,https://doi.org/10.1007/s10936-021-09815-x
2170,10_5114&cipp_2021_105733,https://doi.org/10.5114/cipp.2021.105733
2171,10_1186&s12991-021-00328-4,https://doi.org/10.1186/s12991-021-00328-4
2172,10_36578&bp_2020_05_05,https://doi.org/10.36578/bp.2020.05.05
2173,10_1007&s12144-019-00531-3,https://doi.org/10.1007/s12144-019-00531-3
2174,10_4467&25442554_mbk_17_022_8314,https://doi.org/10.4467/25442554.mbk.17.022.8314
2175,10_1016&j_chb_2019_01_025,https://doi.org/10.1016/j.chb.2019.01.025
2176,10_32872&spb_v13i4_26706,https://doi.org/10.32872/spb.v13i4.26706
2177,10_4467&25442554_mbk_17_004_7651,https://doi.org/10.4467/25442554.mbk.17.004.7651
2178,10_17219&acem&94155,https://doi.org/10.17219/acem/94155
2179,10_2147&CMAR_S279169,https://doi.org/10.2147/CMAR.S279169
2180,10_5114&ko_2021_111824,https://doi.org/10.5114/ko.2021.111824
2181,10_1007&s00439-021-02397-7,https://doi.org/10.1007/s00439-021-02397-7
2182,10_3390&NU13030910,https://doi.org/10.3390/NU13030910
2183,10_3390&nu13030910,https://doi.org/10.3390/nu13030910
2184,10_3390&ijms18071396,https://doi.org/10.3390/ijms18071396
2185,10_1016&j_acme_2017_03_004,https://doi.org/10.1016/j.acme.2017.03.004
2186,10_1515&amm-2017-0332,https://doi.org/10.1515/amm-2017-0332
2187,10_1016&j_jorganchem_2018_03_026,https://doi.org/10.1016/j.jorganchem.2018.03.026
2188,10_5281&zenodo_1412373,https://doi.org/10.5281/zenodo.1412373
2189,10_5281&zenodo_1412123,https://doi.org/10.5281/zenodo.1412123
2190,10_5281&zenodo_1412333,https://doi.org/10.5281/zenodo.1412333
2191,10_5281&zenodo_3236053,https://doi.org/10.5281/zenodo.3236053
2192,10_5281&zenodo_3337391,https://doi.org/10.5281/zenodo.3337391
2193,10_3897&mycokeys_53_33508,https://doi.org/10.3897/mycokeys.53.33508
2194,10_11646&phytotaxa_397_4_1,https://doi.org/10.11646/phytotaxa.397.4.1
2195,10_1016&j_jtemb_2018_04_032,https://doi.org/10.1016/j.jtemb.2018.04.032
2196,10_1007&s12011-017-1219-4,https://doi.org/10.1007/s12011-017-1219-4
2197,10_1080&15257770_2019_1600705,https://doi.org/10.1080/15257770.2019.1600705
2198,10_1152&japplphysiol_00571_2017,https://doi.org/10.1152/japplphysiol.00571.2017
2199,10_18632&oncotarget_24747,https://doi.org/10.18632/oncotarget.24747
2200,10_1080&10826076_2018_1448870,https://doi.org/10.1080/10826076.2018.1448870
2201,10_18544&ep-01_17_04_1707,https://doi.org/10.18544/ep-01.17.04.1707
2202,10_24425&amm_2019_130101,https://doi.org/10.24425/amm.2019.130101
2203,10_26444&monz&91631,https://doi.org/10.26444/monz/91631
2204,10_26444&monz&76456,https://doi.org/10.26444/monz/76456
2205,10_17219&pzp&100716,https://doi.org/10.17219/pzp/100716
2206,10_24425&amm_2019_127601,https://doi.org/10.24425/amm.2019.127601
2207,10_1016&j_acme_2017_06_007,https://doi.org/10.1016/j.acme.2017.06.007
2208,10_24425&amm_2018_125148,https://doi.org/10.24425/amm.2018.125148
2209,10_24425&amm_2018_125130,https://doi.org/10.24425/amm.2018.125130
2210,10_15199&24_2018_10_4,https://doi.org/10.15199/24.2018.10.4
2211,10_15199&24_2018_3_5,https://doi.org/10.15199/24.2018.3.5
2212,10_1007&s10973-019-08015-z,https://doi.org/10.1007/s10973-019-08015-z
2213,10_15199&24_2017_8_10,https://doi.org/10.15199/24.2017.8.10
2214,10_15199&24_2019_5_7,https://doi.org/10.15199/24.2019.5.7
2215,10_1016&j_acme_2017_07_001,https://doi.org/10.1016/j.acme.2017.07.001
2216,10_15199&24_2017_2_3,https://doi.org/10.15199/24.2017.2.3
2217,10_15199&24_2019_3_2,https://doi.org/10.15199/24.2019.3.2
2218,10_3390&cancers12030580,https://doi.org/10.3390/cancers12030580
2219,10_14814&phy2_14161,https://doi.org/10.14814/phy2.14161
2220,10_1093&cdn&nzz037_p15-010-19,https://doi.org/10.1093/cdn/nzz037.p15-010-19
2221,10_3389&fpsyg_2018_02557,https://doi.org/10.3389/fpsyg.2018.02557
2222,10_3389&fpsyg_2018_00213,https://doi.org/10.3389/fpsyg.2018.00213
2223,10_5114&ada_2019_89502,https://doi.org/10.5114/ada.2019.89502
2224,10_5281&zenodo_3372330,https://doi.org/10.5281/zenodo.3372330
2225,10_1016&j_fct_2019_04_056,https://doi.org/10.1016/j.fct.2019.04.056
2226,10_18388&abp_2016_1425,https://doi.org/10.18388/abp.2016.1425
2227,10_1158&1538-7445_am2017-4087,https://doi.org/10.1158/1538-7445.am2017-4087
2228,10_3389&fnagi_2020_00194,https://doi.org/10.3389/fnagi.2020.00194
2229,10_1038&s41419-020-03156-8,https://doi.org/10.1038/s41419-020-03156-8
2230,10_3390&ijms21207748,https://doi.org/10.3390/ijms21207748
2231,10_3390&ijms21186484,https://doi.org/10.3390/ijms21186484
2232,10_1111&jpy_12994,https://doi.org/10.1111/jpy.12994
2233,10_7717&peerj_10355,https://doi.org/10.7717/peerj.10355
2234,10_12659&MSM_917221,https://doi.org/10.12659/MSM.917221
2235,10_1016&j_numecd_2020_04_007,https://doi.org/10.1016/j.numecd.2020.04.007
2236,10_1080&15377857_2020_1869786,https://doi.org/10.1080/15377857.2020.1869786
2237,10_1080&15377857_2019_1652221,https://doi.org/10.1080/15377857.2019.1652221
2238,10_1097&md_0000000000024022,https://doi.org/10.1097/md.0000000000024022
2239,10_5406&amerjpsyc_134_1_0001,https://doi.org/10.5406/amerjpsyc.134.1.0001
2240,10_1007&s12011-020-02240-6,https://doi.org/10.1007/s12011-020-02240-6
2241,10_1016&j_jtemb_2020_126682,https://doi.org/10.1016/j.jtemb.2020.126682
2242,10_1016&j_micromeso_2020_110088,https://doi.org/10.1016/j.micromeso.2020.110088
2243,DOI: 10_1182&blood-2020-134778,https://doi.org/DOI: 10.1182/blood-2020-134778
2244,10_1182&blood-2020-134778,https://doi.org/10.1182/blood-2020-134778
2245,10_1016&j_aquaculture_2018_10_066,https://doi.org/10.1016/j.aquaculture.2018.10.066
2246,10_2478&aopf-2020-0010,https://doi.org/10.2478/aopf-2020-0010
2247,10_3390&cells10092205,https://doi.org/10.3390/cells10092205
2248,10_1002&ajpa_24295,https://doi.org/10.1002/ajpa.24295
2249,10_7717&peerj_12224,https://doi.org/10.7717/peerj.12224
2250,10_1038&s41598-021-88110-0,https://doi.org/10.1038/s41598-021-88110-0
2251,10_1158&0008-5472_can-21-1023,https://doi.org/10.1158/0008-5472.can-21-1023
2252,10_1007&s43452-020-00166-3,https://doi.org/10.1007/s43452-020-00166-3
2253,10_1016&j_apcatb_2018_10_010,https://doi.org/10.1016/j.apcatb.2018.10.010
2254,10_1002&clt2_12074,https://doi.org/10.1002/clt2.12074
2255,10_3390&CATAL11070843,https://doi.org/10.3390/CATAL11070843
2256,10_1016&J_APCATB_2020_119752,https://doi.org/10.1016/J.APCATB.2020.119752
2257,10_3390&CATAL10050506,https://doi.org/10.3390/CATAL10050506
2258,10_3389&FPSYG_2021_553964,https://doi.org/10.3389/FPSYG.2021.553964
2259,10_1007&s43452-021-00303-6,https://doi.org/10.1007/s43452-021-00303-6
2260,10_3390&ijms22147383,https://doi.org/10.3390/ijms22147383
2261,10_5604&01_3001_0015_5999,https://doi.org/10.5604/01.3001.0015.5999
2262,10_25121&pnm_2017_30_9_478,https://doi.org/10.25121/pnm.2017.30.9.478
2263,10_4467&25439561_np_18_017_9855,https://doi.org/10.4467/25439561.np.18.017.9855
2264,10_15633&ssc_2463,https://doi.org/10.15633/ssc.2463
2265,10_3390&buildings11080358,https://doi.org/10.3390/buildings11080358
2266,10_34767&SZP_2019_02_15,https://doi.org/10.34767/SZP.2019.02.15
2267,10_5604&01_3001_0014_5715,https://doi.org/10.5604/01.3001.0014.5715
2268,10_47050&jows_2021_4_125-128,https://doi.org/10.47050/jows.2021.4.125-128
2269,10_4467&23916001HG_21_014_14996,https://doi.org/10.4467/23916001HG.21.014.14996
2270,10_4467&23916001HG_21_001_14983,https://doi.org/10.4467/23916001HG.21.001.14983
2271,10_1007&s00406-020-01227-7,https://doi.org/10.1007/s00406-020-01227-7
2272,10_1051&e3sconf&20171304002,https://doi.org/10.1051/e3sconf/20171304002
2273,10_1371&journal_pone_0172473,https://doi.org/10.1371/journal.pone.0172473
2274,10_5603&KP_a2017_0093,https://doi.org/10.5603/KP.a2017.0093
2275,10_13137&2421-6763&17354,https://doi.org/10.13137/2421-6763/17354
2276,10_21164&pomjlifesci_457,https://doi.org/10.21164/pomjlifesci.457
2277,10_1007&s00436-018-5976-6,https://doi.org/10.1007/s00436-018-5976-6
2278,10_7448&ias_20_1_21847,https://doi.org/10.7448/ias.20.1.21847
2279,10_17219&acem&63138,https://doi.org/10.17219/acem/63138
2280,10_17219&acem&112605,https://doi.org/10.17219/acem/112605
2281,10_1515&ohs-2017-0009,https://doi.org/10.1515/ohs-2017-0009
2282,10_1515&slgr-2017-0030,https://doi.org/10.1515/slgr-2017-0030
2283,10_2478&slgr-2018-0037,https://doi.org/10.2478/slgr-2018-0037
2284,10_5601&jelem_2017_22_4_1526,https://doi.org/10.5601/jelem.2017.22.4.1526
2285,10_1016&j_cej_2018_03_180,https://doi.org/10.1016/j.cej.2018.03.180
2286,10_1371&journal_pone_0226889,https://doi.org/10.1371/journal.pone.0226889
2287,10_2147&dmso_s194690,https://doi.org/10.2147/dmso.s194690
2288,10_5114&polp_2018_74767,https://doi.org/10.5114/polp.2018.74767
2289,10_3389&fnagi_2019_00035,https://doi.org/10.3389/fnagi.2019.00035
2290,10_5277&ppmp19057,https://doi.org/10.5277/ppmp19057
2291,10_1007&s00217-018-3184-3,https://doi.org/10.1007/s00217-018-3184-3
2292,10_1016&j_jneuroim_2018_04_008,https://doi.org/10.1016/j.jneuroim.2018.04.008
2293,10_5603&kp_a2017_0207,https://doi.org/10.5603/kp.a2017.0207
2294,10_15678&eber_2018_060109,https://doi.org/10.15678/eber.2018.060109
2295,10_5114&aoms_2016_61938,https://doi.org/10.5114/aoms.2016.61938
2296,10_1155&2018&1978590,https://doi.org/10.1155/2018/1978590
2297,10_1016&j_powtec_2016_09_041,https://doi.org/10.1016/j.powtec.2016.09.041
2298,10_12797&moap_24_2018_41_00,https://doi.org/10.12797/moap.24.2018.41.00
2299,10_1016&j_ejphar_2019_172779,https://doi.org/10.1016/j.ejphar.2019.172779
2300,10_2174&0929867326666190620095623,https://doi.org/10.2174/0929867326666190620095623
2301,10_2174&0929867326666190710172002,https://doi.org/10.2174/0929867326666190710172002
2302,10_2174&0929867326666191011144818,https://doi.org/10.2174/0929867326666191011144818
2303,10_2174&0929867324666170529122802,https://doi.org/10.2174/0929867324666170529122802
2304,10_21005&asp_2018_17_1_02,https://doi.org/10.21005/asp.2018.17.1.02
2305,10_21005&asp_2017_16_4_06,https://doi.org/10.21005/asp.2017.16.4.06
2306,10_1016&j_ejmech_2018_01_093,https://doi.org/10.1016/j.ejmech.2018.01.093
2307,10_1007&s00709-017-1135-7,https://doi.org/10.1007/s00709-017-1135-7
2308,10_12797&moap_23_2017_38_05,https://doi.org/10.12797/moap.23.2017.38.05
2309,10_13137&2421-6763&17352,https://doi.org/10.13137/2421-6763/17352
2310,10_1016&j_rasd_2017_03_005,https://doi.org/10.1016/j.rasd.2017.03.005
2311,10_3390&ijerph15050852,https://doi.org/10.3390/ijerph15050852
2312,10_5114&cipp_2017_64489,https://doi.org/10.5114/cipp.2017.64489
2313,10_5114&hpr_2018_71202,https://doi.org/10.5114/hpr.2018.71202
2314,10_30858&zer&100700,https://doi.org/10.30858/zer/100700
2315,10_5114&polp_2018_74766,https://doi.org/10.5114/polp.2018.74766
2316,10_12659&aot_901931,https://doi.org/10.12659/aot.901931
2317,10_1016&j_pepo_2017_05_012,https://doi.org/10.1016/j.pepo.2017.05.012
2318,10_5603&kp_a2017_0093,https://doi.org/10.5603/kp.a2017.0093
2319,10_1186&s12885-020-07366-3,https://doi.org/10.1186/s12885-020-07366-3
2320,10_18388&abp_2020_5202,https://doi.org/10.18388/abp.2020.5202
2321,10_1016&j_ejmech_2020_112437,https://doi.org/10.1016/j.ejmech.2020.112437
2322,10_5603&EP_a2020_0081,https://doi.org/10.5603/EP.a2020.0081
2323,10_3389&fped_2020_613224,https://doi.org/10.3389/fped.2020.613224
2324,10_2478&s11686-020-00185-3,https://doi.org/10.2478/s11686-020-00185-3
2325,10_1002&ejhf_1994,https://doi.org/10.1002/ejhf.1994
2326,10_1016&j_jcmg_2020_07_040,https://doi.org/10.1016/j.jcmg.2020.07.040
2327,10_3390&genes11091082,https://doi.org/10.3390/genes11091082
2328,10_1186&s12885-019-5960-2,https://doi.org/10.1186/s12885-019-5960-2
2329,10_3390&ijms21134587,https://doi.org/10.3390/ijms21134587
2330,10_1002&ehf2_13247,https://doi.org/10.1002/ehf2.13247
2331,10_35808&ersj&1964,https://doi.org/10.35808/ersj/1964
2332,10_3390&ijerph17238885,https://doi.org/10.3390/ijerph17238885
2333,10_1016&j_aohep_2021_100342,https://doi.org/10.1016/j.aohep.2021.100342
2334,10_1364&OE_412903,https://doi.org/10.1364/OE.412903
2335,10_3390&jcm10030497,https://doi.org/10.3390/jcm10030497
2336,10_1080&10400419_2020_1870816,https://doi.org/10.1080/10400419.2020.1870816
2337,10_1016&j_tsc_2021_100851,https://doi.org/10.1016/j.tsc.2021.100851
2338,10_1016&j_tsc_2020_100709,https://doi.org/10.1016/j.tsc.2020.100709
2339,10_12659&AJCR_932374,https://doi.org/10.12659/AJCR.932374
2340,10_31652&2412-1142-2020-55-250-260,https://doi.org/10.31652/2412-1142-2020-55-250-260
2341,10_1007&s11011-021-00827-z,https://doi.org/10.1007/s11011-021-00827-z
2342,10_3390&IJMS21082934,https://doi.org/10.3390/IJMS21082934
2343,10_12740&APP&125496,https://doi.org/10.12740/APP/125496
2344,10_3390&jcm10225260,https://doi.org/10.3390/jcm10225260
2345,10_26444&monz&126693,https://doi.org/10.26444/monz/126693
2346,10_1016&j_advms_2021_07_002,https://doi.org/10.1016/j.advms.2021.07.002
2347,10_3390&ijerph182413013,https://doi.org/10.3390/ijerph182413013
2348,10_1007&s40259-020-00462-7,https://doi.org/10.1007/s40259-020-00462-7
2349,10_2174&1573405615666181224125909,https://doi.org/10.2174/1573405615666181224125909
2350,10_5604&01_3001_0015_6056,https://doi.org/10.5604/01.3001.0015.6056
2351,10_29089&2020_20_00178,https://doi.org/10.29089/2020.20.00178
2352,10_1063&1_4974249,https://doi.org/10.1063/1.4974249
2353,10_1016&j_paid_2016_12_054,https://doi.org/10.1016/j.paid.2016.12.054
2354,10_1016&j_esxm_2017_12_002,https://doi.org/10.1016/j.esxm.2017.12.002
2355,10_15199&48_2018_01_12,https://doi.org/10.15199/48.2018.01.12
2356,10_12740&pp&onlinefirst&66810,https://doi.org/10.12740/pp/onlinefirst/66810
2357,10_5603&njo_2018_0019,https://doi.org/10.5603/njo.2018.0019
2358,10_1016&j_psyneuen_2019_05_027,https://doi.org/10.1016/j.psyneuen.2019.05.027
2359,10_1080&07420528_2017_1299162,https://doi.org/10.1080/07420528.2017.1299162
2360,10_1080&07420528_2017_1356663,https://doi.org/10.1080/07420528.2017.1356663
2361,10_1016&j_sleep_2016_09_022,https://doi.org/10.1016/j.sleep.2016.09.022
2362,10_1080&07420528_2017_1343341,https://doi.org/10.1080/07420528.2017.1343341
2363,10_32041&pwd_3901,https://doi.org/10.32041/pwd.3901
2364,10_1080&09602011_2017_1317641,https://doi.org/10.1080/09602011.2017.1317641
2365,10_1177&0961463x18757390,https://doi.org/10.1177/0961463x18757390
2366,10_1080&07420528_2019_1680559,https://doi.org/10.1080/07420528.2019.1680559
2367,10_1016&j_paid_2019_109772,https://doi.org/10.1016/j.paid.2019.109772
2368,10_1177&0961463x15596705,https://doi.org/10.1177/0961463x15596705
2369,10_1080&07420528_2018_1531016,https://doi.org/10.1080/07420528.2018.1531016
2370,10_1080&09291016_2017_1368215,https://doi.org/10.1080/09291016.2017.1368215
2371,10_3389&fpsyg_2018_01115,https://doi.org/10.3389/fpsyg.2018.01115
2372,10_3389&fpsyg_2018_00443,https://doi.org/10.3389/fpsyg.2018.00443
2373,10_1080&09291016_2016_1263001,https://doi.org/10.1080/09291016.2016.1263001
2374,10_1080&07420528_2020_1754844,https://doi.org/10.1080/07420528.2020.1754844
2375,10_3390&nu12123622,https://doi.org/10.3390/nu12123622
2376,10_5334&pb_487,https://doi.org/10.5334/pb.487
2377,10_1080&07420528_2021_1909611,https://doi.org/10.1080/07420528.2021.1909611
2378,10_5114&cipp_2021_104595,https://doi.org/10.5114/cipp.2021.104595
2379,10_21307&ane-2021-011,https://doi.org/10.21307/ane-2021-011
2380,10_5603&NJO_a2020_0045,https://doi.org/10.5603/NJO.a2020.0045
2381,10_1016&j_schres_2021_07_020,https://doi.org/10.1016/j.schres.2021.07.020
2382,10_3390&ani11071893,https://doi.org/10.3390/ani11071893
2383,10_3390&ijms21217811,https://doi.org/10.3390/ijms21217811
2384,10_5114&fmpcr_2018_76459,https://doi.org/10.5114/fmpcr.2018.76459
2385,10_3389&fpsyg_2019_01526,https://doi.org/10.3389/fpsyg.2019.01526
2386,10_1002&jclp_23011,https://doi.org/10.1002/jclp.23011
2387,10_1017&S1478951519000774,https://doi.org/10.1017/S1478951519000774
2388,10_5021&ad_2020_32_6_452,https://doi.org/10.5021/ad.2020.32.6.452
2389,10_3389&fpsyt_2021_614361,https://doi.org/10.3389/fpsyt.2021.614361
2390,10_1037&PST0000348,https://doi.org/10.1037/PST0000348
2391,10_5114&aic_2019_81387,https://doi.org/10.5114/aic.2019.81387
2392,10_1007&s12144-019-0145-3,https://doi.org/10.1007/s12144-019-0145-3
2393,10_14691&cppj_24_2_417,https://doi.org/10.14691/cppj.24.2.417
2394,10_14691&cppj_24_1_79,https://doi.org/10.14691/cppj.24.1.79
2395,10_1007&s10896-019-00036-4,https://doi.org/10.1007/s10896-019-00036-4
2396,10_33963&KP_15286,https://doi.org/10.33963/KP.15286
2397,10_3390&jcm10030431,https://doi.org/10.3390/jcm10030431
2398,10_1161&CIRCINTERVENTIONS_121_010868,https://doi.org/10.1161/CIRCINTERVENTIONS.121.010868
2399,10_33963&KP_a2021_0131,https://doi.org/10.33963/KP.a2021.0131
2400,10_3390&JCM10030431,https://doi.org/10.3390/JCM10030431
2401,10_17219&acem&64682,https://doi.org/10.17219/acem/64682
2402,10_1007&s12144-017-9573-0,https://doi.org/10.1007/s12144-017-9573-0
2403,10_5604&01_3001_0013_4177,https://doi.org/10.5604/01.3001.0013.4177
2404,10_14656&pfp20170203,https://doi.org/10.14656/pfp20170203
2405,10_5114&hpr_2017_62522,https://doi.org/10.5114/hpr.2017.62522
