name,orcid,doi,title,date,journal,filename,Article_ID,author_id
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2020.1844037,Promoting scientific integrity through open science in health psychology: results of the Synergy Expert Meeting of the European health psychology society,2021,Health Psychology Review,Aleksandra_Łuszczyńska_5,10-1080_17437199-2020-1844037,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-021-11822-5,The trajectory of COVID-19 pandemic and handwashing adherence: findings from 14 countries,2021,BMC Public Health,Aleksandra_Łuszczyńska_6,10-1186_s12889-021-11822-5,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,DOES A FORMATION OF PHYSICAL ACTIVITY PLANS DECREASE THE TIME SPENT ON SEDENTARY BEHAVIOR? PRELIMINARY FINDINGS,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_7,8.25E+18,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,FACETS OF SOCIAL SUPPORT AND SEDENTARY BEHAVIORS: PROSPECTIVE FINDINGS IN MOTHER-CHILD DYADS,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_8,8.24E+18,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1249/01.mss.0000677184.87047.54,Hypertension Treatment And The Amount Of Physical Activity And Sitting Behaviour - First Blood Pressure Then Exercise Compain,2020,Medicine & Science in Sports & Exercise,Aleksandra_Łuszczyńska_9,10-1249_01-mss-0000677184-87047-54,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,"MY PLANS HELP YOU PLAN YOUR PHYSICAL ACTIVITY: ASSOCIATION BETWEEN INDIVIDUAL, DYADIC AND COLLABORATIVE PLANS IN ADULT DYADS",2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_10,3.18E+18,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,PARENTAL AND CHILD EXERCISE AVERSION ASSOCIATED WITH CHILD PHYSICAL ACTIVITY,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_11,-5.51E+18,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,POSITIVE AND NEGATIVE SOCIAL CONTROL AND PHYSICAL ACTIVITY IN PATIENT-PARTNER DYADS,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_12,5.18E+18,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,RECIPROCAL ASSOCIATIONS BETWEEN PHYSICAL ACTIVITY AND DEPRESSION. LONGITUDINAL RESEARCH IN PATIENT-PARTNER DYADS,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_13,-2.12E+18,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,empty,RECIPROCAL RELATIONSHIPS BETWEEN SELF-EFFICACY AND SOCIAL SUPPORT EXPLAIN PHYSICAL ACTIVITY IN ADULTS - A LONGITUDINAL STUDY,2020,Annals of Behavioral Medicine,Aleksandra_Łuszczyńska_14,-2.85E+18,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1136/bmjopen-2020-040183,Theory-based digital intervention to promote weight loss and weight loss maintenance (Choosing Health): protocol for a randomised controlled trial,2020,BMJ open,Aleksandra_Łuszczyńska_15,10-1136_bmjopen-2020-040183,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s13063-019-4014-z,The effects of if-then plans on weight loss: results of the 24-month follow-up of the McGill CHIP Healthy Weight Program randomized controlled trial,2020-12,Trials,Aleksandra_Łuszczyńska_16,10-1186_s13063-019-4014-z,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.psychsport.2020.101710,Long-term effects of a dyadic planning intervention with couples motivated to increase physical activity,2020-07,Psychology of Sport and Exercise,Aleksandra_Łuszczyńska_17,10-1016_j-psychsport-2020-101710,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.3390/nu12072149,Do Parent–Child Dyads with Excessive Body Mass Differ from Dyads with Normal Body Mass in Perceptions of Obesogenic Environment?,19/07/2020,Nutrients,Aleksandra_Łuszczyńska_18,10-3390_nu12072149,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/08870446.2020.1784419,Associations between self-efficacy and sedentary behaviour: a meta-analysis,27/06/2020,Psychology & Health,Aleksandra_Łuszczyńska_19,10-1080_08870446-2020-1784419,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1024/1662-9647/a000229,Control Strategies and Daily Affect,29/05/2020,GeroPsych,Aleksandra_Łuszczyńska_20,10-1024_1662-9647_a000229,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.foodpol.2020.101873,"Advancing the evidence base for public policies impacting on dietary behaviour, physical activity and sedentary behaviour in Europe: The Policy Evaluation Network promoting a multidisciplinary approach",2020-03,Food Policy,Aleksandra_Łuszczyńska_21,10-1016_j-foodpol-2020-101873,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s40519-018-0496-z,"Body satisfaction and body weight in under- and healthy-weight adolescents: mediating effects of restrictive dieting, healthy and unhealthy food intake",2020-02,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Aleksandra_Łuszczyńska_22,10-1007_s40519-018-0496-z,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.3389/fpsyg.2020.00161,"Parental Depression Predicts Child Body Mass via Parental Support Provision, Child Support Receipt, and Child Physical Activity: Findings From Parent/Caregiver–Child Dyads",07/02/2020,Frontiers in Psychology,Aleksandra_Łuszczyńska_23,10-3389_fpsyg-2020-00161,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s10865-020-00138-1,Maternal practices and perceptions of child body mass status explain child energy expenditure behaviors and body mass,31/01/2020,Journal of Behavioral Medicine,Aleksandra_Łuszczyńska_24,10-1007_s10865-020-00138-1,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2019.1707105,It’s time for effectiveness-implementation hybrid research on behaviour change,02/01/2020,Health Psychology Review,Aleksandra_Łuszczyńska_25,10-1080_17437199-2019-1707105,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0000799,Associations of Parental and Child Food and Exercise Aversion With Child Food Intake and Physical Activity,2019,Health Psychology,Aleksandra_Łuszczyńska_26,10-1037_hea0000799,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0000799.supp,Supplemental Material for Associations of Parental and Child Food and Exercise Aversion With Child Food Intake and Physical Activity,2019,Health Psychology,Aleksandra_Łuszczyńska_27,10-1037_hea0000799-supp,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-019-6715-3,"Sedentary behaviors and anxiety among children, adolescents and adults: a systematic review and meta-analysis",2019-12,BMC Public Health,Aleksandra_Łuszczyńska_28,10-1186_s12889-019-6715-3,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Aleksandra Łuszczyńska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1111/bjhp.12385,"Cooking together: The
            IKEA
            effect on family vegetable intake",2019-11,British Journal of Health Psychology,Aleksandra_Łuszczyńska_29,10-1111_bjhp-12385,3F0ACB98C63D825615EA4AAC8510BFD7C72A0779
Robert Jacek Mackiewicz,https://orcid.org/0000-0002-2990-2337,https://doi.org/10.3758/s13423-021-01977-y,"Recursion in programs, thought, and language",2021,Psychonomic Bulletin and Review,Robert_Jacek_Mackiewicz_1,10-3758_s13423-021-01977-y,2F75A1226DFCDBB502106FAD6EEBB71D174845C2
Robert Jacek Mackiewicz,https://orcid.org/0000-0002-2990-2337,https://doi.org/10.3758/s13421-018-0838-0,Simulation in children?s conscious recursive reasoning,2018,Memory and Cognition,Robert_Jacek_Mackiewicz_2,10-3758_s13421-018-0838-0,2F75A1226DFCDBB502106FAD6EEBB71D174845C2
Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.1371/journal.pone.0231313,Is bad news on TV tickers good news? The effects of voiceover and visual elements in video on viewers’ assessment,15/04/2020,PLOS ONE,Konrad_Piotr_Maj_1,10-1371_journal-pone-0231313,5D7FAF75D2FF4983C41B06074C1218BA413B980A
Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.1515/pjbr-2019-0026,Meeting with social robots like the cat-cucumber meeting? An integrated model of human-robot first contact. Psychological perspective,2019,"Paladyn, Journal of Behavioral Robotics",Konrad_Piotr_Maj_2,10-1515_pjbr-2019-0026,5D7FAF75D2FF4983C41B06074C1218BA413B980A
Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.17504/protocols.io.bau3ieyn,Is bad news on TV tickers good news? The effects of voiceover and visual elements in a video on viewers’ assessment,28/12/2019,protocols.io,Konrad_Piotr_Maj_3,10-17504_protocols-io-bau3ieyn,5D7FAF75D2FF4983C41B06074C1218BA413B980A
Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,empty,"UCZELNIA XXI WIEKU.  SIEĆ SPOŁECZNA STUDENTÓW,  ABSOLWENTÓW I KADRY NAUKOWO-DYDAKTYCZNEJ W INNOWACYJNYM MODELU KSZTAŁCENIA IDEAGORA",2017,Studia edukacyjne,Konrad_Piotr_Maj_4,7.89E+18,5D7FAF75D2FF4983C41B06074C1218BA413B980A
Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.3390/brainsci11050599,Time-Frequency Characterization of Resting Brain in Bipolar Disorder during Euthymia—A Preliminary Study,07/05/2021,Brain Sciences,Magdalena_Maria_Marszał-Wiśniewska_1,10-3390_brainsci11050599,AFDAF35F6FC592A5E8DF0C111D917160C37BF58D
Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,empty,Wpływ nastroju i perspektyw postrzegania czasu na rozwiązywanie zadań dywergencyjnych,2019,Przegląd Psychologiczny,Magdalena_Maria_Marszał-Wiśniewska_2,4.79E+18,AFDAF35F6FC592A5E8DF0C111D917160C37BF58D
Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.2478/v10167-010-0181,POZNAWCZA REGULACJA EMOCJI U DZIECI W WIEKU 9-12 LAT - MODYFIKUJĄCA ROLA TEMPERAMENTU RODZICÓW,2018,Studia Psychologiczne,Magdalena_Maria_Marszał-Wiśniewska_3,10-2478_v10167-010-0181,AFDAF35F6FC592A5E8DF0C111D917160C37BF58D
Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.1007/s10902-017-9879-5,Individual Differences in Mood Changes,2017,Journal of Happiness Studies,Magdalena_Maria_Marszał-Wiśniewska_4,10-1007_s10902-017-9879-5,AFDAF35F6FC592A5E8DF0C111D917160C37BF58D
Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,empty,What happens during the process of goal-oriented self-regulation? Systematic measure of the objective and self-reported effects of the self-regulation enhancing intervention,2017,Ceskoslovenska Psychologie,Magdalena_Maria_Marszał-Wiśniewska_5,-4.20E+18,AFDAF35F6FC592A5E8DF0C111D917160C37BF58D
Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,empty,What happens during the process of goal-oriented self-regulation? Systematic measure of the objective and self-reported effects of the self-regulation enhancing intervention,2017,Ceskoslovenska Psychologie,Magdalena_Maria_Marszał-Wiśniewska_6,-4.20E+18,AFDAF35F6FC592A5E8DF0C111D917160C37BF58D
Tomasz Franciszek Maruszewski,https://orcid.org/0000-0003-2341-3927,empty,Elderly people’s preferences regarding reminiscence material,2017-11,EducationaGerontology,Tomasz_Franciszek_Maruszewski_1,2.46E+18,8A3527A7BD940925804B77115D4409145081ABB9
Karolina Mazurowska,https://orcid.org/0000-0003-0914-1144,https://doi.org/10.15804/ap202103,Hybrydowy model zarządzania w chińskich przedsiębiorstwach,31/12/2021,Azja-Pacyfik,Karolina_Mazurowska_1,10-15804_ap202103,7AEC2D7B8ED354FADDFF3BF8D94917F2D2CE1DD2
Karolina Mazurowska,https://orcid.org/0000-0003-0914-1144,https://doi.org/10.15804/npw20202608,Dobrostan psychiczny studentów chińskich na uniwersytetach macierzystych a studentów w Polsce. Porównania międzykulturowe,30/09/2020,Nowa Polityka Wschodnia,Karolina_Mazurowska_2,10-15804_npw20202608,7AEC2D7B8ED354FADDFF3BF8D94917F2D2CE1DD2
Karolina Mazurowska,https://orcid.org/0000-0003-0914-1144,https://doi.org/10.18290/rh.2018.66.9-2,Relacje między przełożonym a podwładnym w Chinach — analiza wypowiedzi chińskich pracowników w świetle psychologii organizacji,2018,Roczniki Humanistyczne,Karolina_Mazurowska_3,10-18290_rh-2018-66-9-2,7AEC2D7B8ED354FADDFF3BF8D94917F2D2CE1DD2
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,empty,The mental health continuum-short form: The structure and application for cross-cultural studies-A38 nation study,2018-06,Journal of clinical psychology,Jarosław_Maciej_Michałowski_1,3.89E+18,74712CDC4178FC6F9E86EFC7B1A044F6D6FCBFA1
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1016/j.rmed.2017.04.011,Agoraphobic avoidance predicts emotional distress and increased physical concerns in chronic obstructive pulmonary disease,2017,Respiratory Medicine,Jarosław_Maciej_Michałowski_2,10-1016_j-rmed-2017-04-011,74712CDC4178FC6F9E86EFC7B1A044F6D6FCBFA1
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1016/j.paid.2017.06.010,Error processing deficits in academic procrastinators anticipating monetary punishment in a go/no-go study,2017,Personality and Individual Differences,Jarosław_Maciej_Michałowski_3,10-1016_j-paid-2017-06-010,74712CDC4178FC6F9E86EFC7B1A044F6D6FCBFA1
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1027/1015-5759/a000286,Measurement of Psychological Entitlement in 28 Countries,2017,European Journal of Psychological Assessment,Jarosław_Maciej_Michałowski_4,10-1027_1015-5759_a000286,74712CDC4178FC6F9E86EFC7B1A044F6D6FCBFA1
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.3389/fpsyg.2017.00274,Nencki Affective Picture System: Cross-Cultural Study in Europe and Iran,2017,Frontiers in Psychology,Jarosław_Maciej_Michałowski_5,10-3389_fpsyg-2017-00274,74712CDC4178FC6F9E86EFC7B1A044F6D6FCBFA1
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1007/s11682-016-9557-y,"Neural response patterns in spider, blood-injection-injury and social fearful individuals: new insights from a simultaneous EEG/ECG-fMRI study",2017,Brain Imaging and Behavior,Jarosław_Maciej_Michałowski_6,10-1007_s11682-016-9557-y,74712CDC4178FC6F9E86EFC7B1A044F6D6FCBFA1
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.3758/s13428-016-0797-y,The Set of Fear Inducing Pictures (SFIP): Development and validation in fearful and nonfearful individuals,2017,Behavior Research Methods,Jarosław_Maciej_Michałowski_7,10-3758_s13428-016-0797-y,74712CDC4178FC6F9E86EFC7B1A044F6D6FCBFA1
Agnieszka Dorota Mościcka-Teske,https://orcid.org/0000-0003-3265-8635 ,https://doi.org/10.13075/ijomeh.1896.01162,The relationship between psychosocial risks and occupational functioning among miners.,27/02/2019,International journal of occupational medicine and environmental health,Agnieszka_Dorota_Mościcka-Teske_1,10-13075_ijomeh-1896-01162,CC36D23ECC4B1C5D09A75469AF06F0573D5F3BE0
Agnieszka Dorota Mościcka-Teske,https://orcid.org/0000-0003-3265-8635 ,https://doi.org/10.1080/10803548.2016.1197577,"Stressful work characteristics, health indicators and work behavior: the case of machine operators",2017,International Journal of Occupational Safety and Ergonomics,Agnieszka_Dorota_Mościcka-Teske_2,10-1080_10803548-2016-1197577,CC36D23ECC4B1C5D09A75469AF06F0573D5F3BE0
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.1371/journal.pone.0247814,Opposite associations of collective narcissism and in-group satisfaction with intergroup aggression via belief in the hedonistic function of revenge,10/03/2021,PLoS ONE,Błażej_Stanisław_Mroziński_1,10-1371_journal-pone-0247814,D9F121044489F6FF6DA3B50BBA99F70E7BAED6B1
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.1177/0265407520969896,A combination of insecure attachment patterns in a relationship and its quality: The role of relationship length,2021-02,Journal of Social and Personal Relationships,Błażej_Stanisław_Mroziński_2,10-1177_0265407520969896,D9F121044489F6FF6DA3B50BBA99F70E7BAED6B1
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.3917/anpsy1.201.0039,Applications of multilevel modeling in psychological science: Intensive repeated measures designs,2020,L’Année psychologique,Błażej_Stanisław_Mroziński_3,10-3917_anpsy1-201-0039,D9F121044489F6FF6DA3B50BBA99F70E7BAED6B1
