,Unnamed: 0.1,Unnamed: 0,name,orcid,doi,title,date,journal,filename,Article_ID,author_id
1717,894,894,Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.15678/pjoep.2018.13.04,W jaki sposób komunikować ryzyko związane ze smogiem? Wpływ formatu oraz treści komunikatu na percepcję ryzyka oraz działań zapobiegawczych,2018,Psychologia Ekonomiczna,Agata_Anna_Sobków_11,10-15678_pjoep-2018-13-04,0B6847CF248607789876B6D3F8EF0755BDBB50B2
1718,895,895,Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1177/2515245918810225,Many Labs 2: Investigating Variation in Replicability Across Samples and Settings,2018-12,Advances in Methods and Practices in Psychological Science,Agata_Anna_Sobków_12,10-1177_2515245918810225,0B6847CF248607789876B6D3F8EF0755BDBB50B2
1719,896,896,Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.3389/fpsyg.2018.01203,Does Fear Increase Search Effort in More Numerate People? An Experimental Study Investigating Information Acquisition in a Decision From Experience Task,2018-08-03,Frontiers in Psychology,Agata_Anna_Sobków_13,10-3389_fpsyg-2018-01203,0B6847CF248607789876B6D3F8EF0755BDBB50B2
1720,897,897,Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1016/j.intell.2017.12.001,The structure of intuitive abilities and their relationships with intelligence and Openness to Experience,2018-03,Intelligence,Agata_Anna_Sobków_14,10-1016_j-intell-2017-12-001,0B6847CF248607789876B6D3F8EF0755BDBB50B2
1721,898,898,Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.15678/pjoep.2017.12.04,(Nie)prawdopodobna wygrana. Związek cech temperamentu z przekonaniami hazardzistów dotyczącymi wygranej i z zaangażowaniem w hazard,2017,Psychologia Ekonomiczna,Agata_Anna_Sobków_15,10-15678_pjoep-2017-12-04,0B6847CF248607789876B6D3F8EF0755BDBB50B2
1722,899,899,Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,empty,Editorial: Coronavirus Disease (COVID-19): Psychological Reactions to the Pandemic,2021-08-30,Frontiers in Psychology,Joanna_Sokołowska-Pohorille_1,-8.40822274194912E+018,97B89E0C370D71C8377B56827C8C8FB231203C23
1723,900,900,Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.3389/fpsyg.2020.588910,Willingness to Bear Economic Costs in the Fight Against the COVID-19 Pandemic,2020-10-27,Frontiers in Psychology,Joanna_Sokołowska-Pohorille_2,10-3389_fpsyg-2020-588910,97B89E0C370D71C8377B56827C8C8FB231203C23
1724,901,901,Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.1089/ast.2019.2151,Evaluating Biosignatures for Life Detection,2020-10-01,Astrobiology,Joanna_Sokołowska-Pohorille_3,10-1089_ast-2019-2151,97B89E0C370D71C8377B56827C8C8FB231203C23
1725,902,902,Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.7366/1896180020174204,Zależność odwrotna: znaczenie afektu i wiedzy eksperckie,2017,Psychologia Społeczna,Joanna_Sokołowska-Pohorille_4,10-7366_1896180020174204,97B89E0C370D71C8377B56827C8C8FB231203C23
1726,903,903,Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,empty,OCENA WAŻNOŚCI INFORMACJI PRZY DIAGNOZIE TRENDÓW GIEŁDOWYCH PRZEZ INWESTORÓW INDYWIDUALNYCH,2017-12,Decyzje,Joanna_Sokołowska-Pohorille_5,5.27962390688081E+018,97B89E0C370D71C8377B56827C8C8FB231203C23
1727,904,904,Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.3389/fpsyg.2017.01844,"Measurements of Rationality: Individual Differences in Information Processing, the Transitivity of Preferences and Decision Strategies",2017-10-18,Frontiers in Psychology,Joanna_Sokołowska-Pohorille_6,10-3389_fpsyg-2017-01844,97B89E0C370D71C8377B56827C8C8FB231203C23
1728,905,905,Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.1016/j.socec.2017.09.003,Risk preferences of individual investors: the role of dispositional tendencies and market trends,2017-09-27,Journal of Behavioral and Experimental Economics,Joanna_Sokołowska-Pohorille_7,10-1016_j-socec-2017-09-003,97B89E0C370D71C8377B56827C8C8FB231203C23
1729,906,906,Wiesława Barbara Sotwin,https://orcid.org/0000-0001-6893-1635,empty,The influence of willpower and implementation of intention on subjective evaluation of the level of achieving personal goals,2019,Medical Studies,Wiesława_Barbara_Sotwin_1,-8.16071711273385E+018,E298B94D314AC13635D3B51FA3AE9EB8DA9F86D2
1730,907,907,Joanna Marta Sweklej,https://orcid.org/0000-0002-6069-3051,empty,Rola procesów asocjacyjnych i formułowania sądów w nabywaniu i ekspresji postaw,2017,Psychologia Społeczna,Joanna_Marta_Sweklej_1,1.90889011213959E+018,F3A5A215ED502EE5FBEEEA930EC17C0A3CA5DF87
1731,908,908,Marta Szastok,https://orcid.org/0000-0001-7674-7651,https://doi.org/10.1111/pops.12647,Making Americans Feel Great Again? Personal Significance Predicts Political Intentions of Losers and Winners of the 2016 U.S. Election,2020,Political Psychology,Marta_Szastok_1,10-1111_pops-12647,A261E118C0D18365913268300FFF6443234BD3F8
1732,909,909,Marta Szastok,https://orcid.org/0000-0001-7674-7651,https://doi.org/10.1111/josi.12392,"The STEM Graduate: Immediately after Graduation, Men and Women Already Differ in Job Outcomes, Attributions for Success, and Desired Job Characteristics",2020,Journal of Social Issues,Marta_Szastok_2,10-1111_josi-12392,A261E118C0D18365913268300FFF6443234BD3F8
1733,910,910,Marta Szastok,https://orcid.org/0000-0001-7674-7651,https://doi.org/10.1111/jasp.12598,Focusing on gender similarities increases female students’ motivation to participate in STEM,2019,Journal of Applied Social Psychology,Marta_Szastok_3,10-1111_jasp-12598,A261E118C0D18365913268300FFF6443234BD3F8
1734,911,911,Marta Szastok,https://orcid.org/0000-0001-7674-7651,empty,Men and Women od the STEM track. Similar or Diverse? ,2019,,Marta_Szastok_4,1.35983442724353E+018,A261E118C0D18365913268300FFF6443234BD3F8
1735,912,912,Marta Szastok,https://orcid.org/0000-0001-7674-7651,https://doi.org/10.1111/josi.12307,Rebel with a Cause: Personal Significance from Political Activism Predicts Willingness to Self-Sacrifice,2019,Journal of Social Issues,Marta_Szastok_5,10-1111_josi-12307,A261E118C0D18365913268300FFF6443234BD3F8
1736,913,913,Marta Szastok,https://orcid.org/0000-0001-7674-7651,empty,Women Can’t Have It All: Benevolent Sexism PredictsAttitudes Toward Working (vs. Stay-at-Home) Mothers,2019-05-15,Social Psychological Bulletin,Marta_Szastok_6,7.51250630901545E+018,A261E118C0D18365913268300FFF6443234BD3F8
1737,914,914,Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.3389/fpsyg.2020.506085,Emotional Intelligence Mitigates the Effects of Customer Incivility on Surface Acting and Exhaustion in Service Occupations. A Moderated Mediation Model,2021,Frontiers in Psychology,Dorota_Daniela_Szczygieł_1,10-3389_fpsyg-2020-506085,678CC88932900166EA5DB1E608B28793A7B9D696
1738,915,915,Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.1002/cad.20385,Validation  of the Polish version of the Parental Burnout Assessment (PBA) ,2020,New Directions for Child and Adolescent Development,Dorota_Daniela_Szczygieł_2,10-1002_cad-20385,678CC88932900166EA5DB1E608B28793A7B9D696
1739,916,916,Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.18290/rpsych.2019.22.1-4,"Choosing between emotion regulation strategies to appear cool, calm, and collected: Does emotional stimulus intensity matter?",2019-11-19,Roczniki Psychologiczne,Dorota_Daniela_Szczygieł_3,10-18290_rpsych-2019-22-1-4,678CC88932900166EA5DB1E608B28793A7B9D696
1740,917,917,Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.3389/fpsyg.2018.02649,Emotional Intelligence Buffers the Effects of Negative Emotions on Job Burnout in Nursing,2018,Frontiers in Psychology,Dorota_Daniela_Szczygieł_4,10-3389_fpsyg-2018-02649,678CC88932900166EA5DB1E608B28793A7B9D696
1741,918,918,Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.3389/fpsyg.2018.00804,Is It Enough to Be an Extrovert to Be Liked? Emotional Competence Moderates the Relationship Between Extraversion and Peer-Rated Likeability,2018,Frontiers in Psychology,Dorota_Daniela_Szczygieł_5,10-3389_fpsyg-2018-00804,678CC88932900166EA5DB1E608B28793A7B9D696
1742,919,919,Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.24425/119497,Service with a fake smile and emotional exhaustion. Does emotional intelligence matter?,2018,Polish Psychological Bulletin,Dorota_Daniela_Szczygieł_6,10-24425_119497,678CC88932900166EA5DB1E608B28793A7B9D696
1743,920,920,Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.5114/cipp.2017.64490,Emotional intelligence predicts peer-rated social competence above and beyond personality traits,2017,Current Issues in Personality Psychology,Dorota_Daniela_Szczygieł_7,10-5114_cipp-2017-64490,678CC88932900166EA5DB1E608B28793A7B9D696
1744,921,921,Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.1016/j.paid.2017.05.051,Why are people high in emotional intelligence happier? They make the most of their positive emotions,2017,Personality and Individual Differences,Dorota_Daniela_Szczygieł_8,10-1016_j-paid-2017-05-051,678CC88932900166EA5DB1E608B28793A7B9D696
1745,922,922,Beata Maria Szramka-Pawlak,https://orcid.org/0000-0001-7785-6956,https://doi.org/10.12740/pp/68948,"Body image and depressive symptoms in person suffering from psoriasis,Obraz własnego ciała oraz objawy depresyjne u osób chorych na łuszczycȩ",2017,Psychiatria Polska,Beata_Maria_Szramka-Pawlak_1,10-12740_pp_68948,797C7999D193A31DF7BC7ECB4C2E4FF1993B4F80
1746,923,923,Beata Maria Szramka-Pawlak,https://orcid.org/0000-0001-7785-6956,https://doi.org/10.5114/ada.2017.65621,Human endogenous retroviruses and chosen disease parameters in morphea,2017,Postepy Dermatologii i Alergologii,Beata_Maria_Szramka-Pawlak_2,10-5114_ada-2017-65621,797C7999D193A31DF7BC7ECB4C2E4FF1993B4F80
1747,924,924,Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.32872/spb.4389,Social distancing from foreign individuals as a disease-avoidance mechanism: Testing the assumptions of the behavioral immune system theory during the COVID-19 pandemic,2021-09-23,Social Psychological Bulletin,Aleksandra_Szymków-Sudziarska_1,10-32872_spb-4389,02F1D6F732FF93DACE10ADE147FC5D6B20AA3AD4
1748,925,925,Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.3390/ijerph18105390,"The More Fertile, the More Creative: Changes in Women’s Creative Potential across the Ovulatory Cycle",2021-05-18,International Journal of Environmental Research and Public Health,Aleksandra_Szymków-Sudziarska_2,10-3390_ijerph18105390,02F1D6F732FF93DACE10ADE147FC5D6B20AA3AD4
1749,926,926,Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.3389/fpsyg.2021.647881,Testing the Disgust-Based Mechanism of Homonegative Attitudes in the Context of the COVID-19 Pandemic,2021-05-17,Frontiers in Psychology,Aleksandra_Szymków-Sudziarska_3,10-3389_fpsyg-2021-647881,02F1D6F732FF93DACE10ADE147FC5D6B20AA3AD4
1750,927,927,Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.1016/j.paid.2019.02.025,Perspectives Questionnaire: Measuring propensities to take viewpoints of agent or recipient,2019,Personality and Individual Differences,Aleksandra_Szymków-Sudziarska_4,10-1016_j-paid-2019-02-025,02F1D6F732FF93DACE10ADE147FC5D6B20AA3AD4
1751,928,928,Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.18290/rpsych.2019.22.1-3,When the smile is not enough: The interactive role of smiling and facial characteristics in forming judgments about trustworthiness and dominance,2019-11-19,Roczniki Psychologiczne,Aleksandra_Szymków-Sudziarska_5,10-18290_rpsych-2019-22-1-3,02F1D6F732FF93DACE10ADE147FC5D6B20AA3AD4
1752,929,929,Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.7366/1896180020174007,Szczerość na wyciągnięcie ręki: niewerbalny przejaw szczerości intencji proszącego wzbudza uległość,2017,Psychologia Społeczna,Aleksandra_Szymków-Sudziarska_6,10-7366_1896180020174007,02F1D6F732FF93DACE10ADE147FC5D6B20AA3AD4
1753,930,930,Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.12740/pp/120939,Psychopathic traits and empathy: moral decision making and complex affect expression recognition,2021-12-31,Psychiatria Polska,Łukasz_Lech_Tanaś_1,10-12740_pp_120939,E250F7570778C07E63252AD5667D1CE46C2A2032
1754,931,931,Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1027/2698-1866/a000007,Curiosity in Children and Adolescents,2021-12-01,Psychological Test Adaptation and Development,Łukasz_Lech_Tanaś_2,10-1027_2698-1866_a000007,E250F7570778C07E63252AD5667D1CE46C2A2032
1755,932,932,Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1016/j.tsc.2021.100898,Children's implicit theories of creativity in science,2021-09,Thinking Skills and Creativity,Łukasz_Lech_Tanaś_3,10-1016_j-tsc-2021-100898,E250F7570778C07E63252AD5667D1CE46C2A2032
1756,933,933,Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1016/j.cogdev.2021.101084,Beyond inhibitory control: Relationship between spatial and social skills in preschool children,2021-07,Cognitive Development,Łukasz_Lech_Tanaś_4,10-1016_j-cogdev-2021-101084,E250F7570778C07E63252AD5667D1CE46C2A2032
1757,934,934,Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1109/mts.2020.2967485,Females and STEM: The Anna Karenina Principle [Commentary],2020,IEEE Technology and Society Magazine,Łukasz_Lech_Tanaś_5,10-1109_mts-2020-2967485,E250F7570778C07E63252AD5667D1CE46C2A2032
1758,935,935,Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.4467/20843879pr.20.026.13434,"Styl więzi, empatia i kody moralne jako predyktory postaw względem zachowań seksualnych okresu dzieciństwa",2020,Psychologia Rozwojowa,Łukasz_Lech_Tanaś_6,10-4467_20843879pr-20-026-13434,E250F7570778C07E63252AD5667D1CE46C2A2032
1759,936,936,Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.3389/fpsyg.2020.00259,The Importance of Teachers’ Need for Cognition in Their Use of Technology in Mathematics Instruction,2020,Frontiers in Psychology,Łukasz_Lech_Tanaś_7,10-3389_fpsyg-2020-00259,E250F7570778C07E63252AD5667D1CE46C2A2032
1760,937,937,Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1002/bdm.2206,Consistency in probability processing as a function of affective context and numeracy,2021-04-13,Journal of Behavioral Decision Making,Jakub_Traczyk_1,10-1002_bdm-2206,27FCAA2EAEB9708EBBD499607E9B666D5C176FD7
1761,938,938,Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1111/apps.12226,Entrepreneurial Risk Taking Is Related to Mental Imagery: A Fresh Look at the Old Issue of Entrepreneurship and Risk,2020-09-30,Applied Psychology,Jakub_Traczyk_2,10-1111_apps-12226,27FCAA2EAEB9708EBBD499607E9B666D5C176FD7
1762,939,939,Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1037/xap0000207,"Does mental number line training work? The effects of cognitive training on real-life mathematics, numeracy, and decision making",2019,Journal of Experimental Psychology: Applied,Jakub_Traczyk_3,10-1037_xap0000207,27FCAA2EAEB9708EBBD499607E9B666D5C176FD7
1763,940,940,Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1017/sjp.2019.16,Numeracy and Risk Literacy: What Have We Learned so Far?,2019,Spanish Journal of Psychology,Jakub_Traczyk_4,10-1017_sjp-2019-16,27FCAA2EAEB9708EBBD499607E9B666D5C176FD7
1764,941,941,Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1002/ijop.12566,The experience-based format of probability improves probability estimates: The moderating role of individual differences in numeracy,2019,International Journal of Psychology,Jakub_Traczyk_5,10-1002_ijop-12566,27FCAA2EAEB9708EBBD499607E9B666D5C176FD7
1765,942,942,Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1177/0272989x19844744,Associations between Case Fatality Rates and Self-Reported Fear of Neoplasms and Circulatory Diseases,2019-10-29,Medical Decision Making,Jakub_Traczyk_6,10-1177_0272989x19844744,27FCAA2EAEB9708EBBD499607E9B666D5C176FD7
1766,943,943,Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1002/bdm.2100,"What shapes the probability weighting function? Influence of affect, numeric competencies, and information formats",2019-04-03,Journal of Behavioral Decision Making,Jakub_Traczyk_7,10-1002_bdm-2100,27FCAA2EAEB9708EBBD499607E9B666D5C176FD7
1767,944,944,Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.3389/fpsyg.2018.01203,Does fear increase search effort in more numerate people? An experimental study investigating information acquisition in a decision from experience task,2018,Frontiers in Psychology,Jakub_Traczyk_8,10-3389_fpsyg-2018-01203,27FCAA2EAEB9708EBBD499607E9B666D5C176FD7
1768,945,945,Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,empty,Numerate decision makers don’t use more effortful strategies unless it pays: A process tracing investigation of skilled and adaptive strategy selection in risky decision making,2018,Judgment and Decision Making,Jakub_Traczyk_9,-6.09940800667973E+018,27FCAA2EAEB9708EBBD499607E9B666D5C176FD7
1769,946,946,Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1016/j.intell.2017.12.001,The structure of intuitive abilities and their relationships with intelligence and Openness to Experience,2018-03,Intelligence,Jakub_Traczyk_10,10-1016_j-intell-2017-12-001,27FCAA2EAEB9708EBBD499607E9B666D5C176FD7
1770,947,947,Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1515/ppb-2017-0046,The mechanism of non-numerical anchoring heuristic based on magnitude priming: Is it just the basic anchoring effect in disguise?,2017,Polish Psychological Bulletin,Jakub_Traczyk_11,10-1515_ppb-2017-0046,27FCAA2EAEB9708EBBD499607E9B666D5C176FD7
1771,948,948,Jerzy Stefan Trzebiński,https://orcid.org/0000-0003-3948-1676,https://doi.org/10.1371/journal.pone.0253729,The impact of the narrative mindset on effectivity in social problem solving,2021-07-01,PLOS ONE,Jerzy_Stefan_Trzebiński_1,10-1371_journal-pone-0253729,37861E46DCCB2F6F42C501CE5A1A602CF2CEC0AB
