institution,id,doi,title,display_name,publication_year,publication_date,journal,type,language,pdf_url,landing_page_url,oa_url,apc_paid,authors,author_orcids,countries,institutions,clean_doi
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W4392009623,https://doi.org/10.32798/pf.863,Gesture Multifunctionality in Face-to-Face Dialogue,Gesture Multifunctionality in Face-to-Face Dialogue,2021,2021-12-30,Prace Filologiczne,article,pl,https://www.journals.polon.uw.edu.pl/index.php/pf/article/download/863/706,https://doi.org/10.32798/pf.863,https://www.journals.polon.uw.edu.pl/index.php/pf/article/download/863/706,,Aneta Załazińska,Aneta Załazińska: https://orcid.org/0000-0002-5034-6478,PL,Jagiellonian University,10.32798/pf.863
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2943744857,,Spirituality: Explicit and implicit. Hindrances to the scientific status of research on spirituality?,Spirituality: Explicit and implicit. Hindrances to the scientific status of research on spirituality?,2017,2017-03-04,Roczniki Psychologiczne/Annals of Psychology,article,en,,http://czasopisma.tnkul.pl/index.php/rpsych/article/download/3114/3220,,,Paweł M. Socha,Paweł M. Socha: None,PL,Jagiellonian University,
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2974588499,https://doi.org/10.15804/kie.2017.01.08,Grywalizacja jako sposób radzenia sobie z brakiem motywacji wśród studentów,Grywalizacja jako sposób radzenia sobie z brakiem motywacji wśród studentów,2017,2017-03-31,Kultura i Edukacja,article,en,http://czasopisma.marszalek.com.pl/images/pliki/kie/115/kie11508.pdf,https://doi.org/10.15804/kie.2017.01.08,http://czasopisma.marszalek.com.pl/images/pliki/kie/115/kie11508.pdf,,"Magdalena Kędziora, Marta Stańczyk, Wojciech Wychowaniec",Magdalena Kędziora: None; Marta Stańczyk: https://orcid.org/0000-0002-1698-7845; Wojciech Wychowaniec: https://orcid.org/0000-0002-8764-2908,PL,Jagiellonian University,10.15804/kie.2017.01.08
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2792797903,https://doi.org/10.12797/politeja.14.2017.47.15,Czarnobyl w strefie postpamięci,Czarnobyl w strefie postpamięci,2018,2018-03-23,Politeja,article,en,https://journals.akademicka.pl/politeja/article/download/1714/1456,https://doi.org/10.12797/politeja.14.2017.47.15,https://journals.akademicka.pl/politeja/article/download/1714/1456,,Anna Duda,Anna Duda: https://orcid.org/0000-0002-9902-7929,PL,Jagiellonian University,10.12797/politeja.14.2017.47.15
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2948653195,https://doi.org/10.12797/rm.01.2019.05.08,Między biologią a kulturą. Atrakcyjność fizyczna w badaniach międzykulturowych,Między biologią a kulturą. Atrakcyjność fizyczna w badaniach międzykulturowych,2019,2019-06-03,Intercultural Relations,article,en,https://journals.akademicka.pl/relacje/article/download/754/738,https://doi.org/10.12797/rm.01.2019.05.08,https://journals.akademicka.pl/relacje/article/download/754/738,,Renata Hołda,Renata Hołda: https://orcid.org/0000-0003-1019-2555,PL,Jagiellonian University,10.12797/rm.01.2019.05.08
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3199706822,https://doi.org/10.33119/sip.2018.161.10,Czynniki determinujące kreatywne środowisko w uniwersytecie,Czynniki determinujące kreatywne środowisko w uniwersytecie,2019,2019-08-16,Studia i Prace Kolegium Zarządzania i Finansów,article,pl,https://econjournals.sgh.waw.pl/SiP/article/download/856/758,https://doi.org/10.33119/sip.2018.161.10,https://econjournals.sgh.waw.pl/SiP/article/download/856/758,,"Justyna M. Bugaj, Marek Szarucki",Justyna M. Bugaj: https://orcid.org/0000-0002-0652-4134; Marek Szarucki: https://orcid.org/0000-0001-6147-6094,PL,"Jagiellonian University, Krakow University of Economics",10.33119/sip.2018.161.10
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3108083305,https://doi.org/10.36744/m.563,Pytanie o aktualność rozważań Romana Ingardena dotyczących dzieła muzycznego w świetle współczesnej fenomenologii,Pytanie o aktualność rozważań Romana Ingardena dotyczących dzieła muzycznego w świetle współczesnej fenomenologii,2020,2020-11-14,Muzyka,article,pl,https://czasopisma.ispan.pl/index.php/m/article/download/563/376,https://doi.org/10.36744/m.563,https://czasopisma.ispan.pl/index.php/m/article/download/563/376,,Andrzej Krawiec,Andrzej Krawiec: https://orcid.org/0000-0002-3230-2201,PL,Jagiellonian University,10.36744/m.563
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3132730529,https://doi.org/10.5114/ppiel.2020.103534,Occurrence of depressive disorders among students of the Faculty of Health Sciences of the Jagiellonian University Medical College,Occurrence of depressive disorders among students of the Faculty of Health Sciences of the Jagiellonian University Medical College,2020,2020-01-01,Problemy Pielęgniarstwa,article,en,https://www.termedia.pl/Journal/-134/pdf-43260-10?filename=136-142 Occurrence of depressive.pdf,https://doi.org/10.5114/ppiel.2020.103534,https://www.termedia.pl/Journal/-134/pdf-43260-10?filename=136-142 Occurrence of depressive.pdf,400 PLN (USD 92),"Katarzyna Czyżowicz, Joanna Sitarz, Katarzyna Wojtas",Katarzyna Czyżowicz: https://orcid.org/0000-0003-0397-5623; Joanna Sitarz: https://orcid.org/0000-0002-8060-1097; Katarzyna Wojtas: https://orcid.org/0000-0003-3171-9352,"DE, PL","GALAB Laboratories (Germany), Jagiellonian University",10.5114/ppiel.2020.103534
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3170767766,https://doi.org/10.32383/farmpol/138771,Surprising and unusual ingredients of modern cosmetics,Surprising and unusual ingredients of modern cosmetics,2021,2021-06-14,Farmacja Polska,article,en,,https://doi.org/10.32383/farmpol/138771,https://doi.org/10.32383/farmpol/138771,540 PLN (USD 124),"Agnieszka Gunia‐Krzyżak, Aleksandra Sowa, Kamil Piska, Dorota Żelaszczyk, Henryk Marona",Agnieszka Gunia‐Krzyżak: https://orcid.org/0000-0003-4162-4760; Aleksandra Sowa: None; Kamil Piska: https://orcid.org/0000-0002-9152-9991; Dorota Żelaszczyk: https://orcid.org/0000-0001-7103-5292; Henryk Marona: https://orcid.org/0000-0002-3815-4174,PL,"Collegium Medicum in Bydgoszcz, Jagiellonian University",10.32383/farmpol/138771
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2755365101,https://doi.org/10.17951/b.2016.71.2.247,"Wpływ reklamy zewnętrznej jako narzędzia kampanii wyborczej na okresowe kształtowanie przestrzeni publicznej miast, na przykładzie miasta Krakowa","Wpływ reklamy zewnętrznej jako narzędzia kampanii wyborczej na okresowe kształtowanie przestrzeni publicznej miast, na przykładzie miasta Krakowa",2017,2017-08-10,Annales Universitatis Mariae Curie-Sklodowska sectio B – Geographia Geologia Mineralogia et Petrographia,article,pl,https://journals.umcs.pl/b/article/download/2094/4035,https://doi.org/10.17951/b.2016.71.2.247,https://journals.umcs.pl/b/article/download/2094/4035,,Karolina Listwan-Franczak,Karolina Listwan-Franczak: None,PL,"Institute of Geodesy and Cartography, Jagiellonian University",10.17951/b.2016.71.2.247
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2789568490,https://doi.org/10.17651/socjoling.31.2,Procedura identyfikacji i kategoryzacji wyrażeń metaforycznych w tekstach publicystycznych. Analiza porównawcza wyrażeń metaforycznych dotyczących lustracji,Procedura identyfikacji i kategoryzacji wyrażeń metaforycznych w tekstach publicystycznych. Analiza porównawcza wyrażeń metaforycznych dotyczących lustracji,2017,2017-01-01,Socjolingwistyka,article,pl,http://rcin.org.pl/Content/64366/31.2.pdf,https://doi.org/10.17651/socjoling.31.2,http://rcin.org.pl/Content/64366/31.2.pdf,,Anna Plater-Zyberek,Anna Plater-Zyberek: None,PL,Jagiellonian University,10.17651/socjoling.31.2
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2975851261,,Edukacyjny wymiar gier planszowych na podstawie gry Ognisty podmuch,Edukacyjny wymiar gier planszowych na podstawie gry Ognisty podmuch,2018,2018-01-01,Zeszyty Naukowe SGSP / Szkoła Główna Służby Pożarniczej,article,pl,,http://yadda.icm.edu.pl/yadda/element/bwmeta1.element.baztech-a07d447a-7b1d-46e1-9498-943822bb900c/c/6._ZN_SGSP__67_Katarzyna_Kurowska.pdf,,,Katarzyna Kurowska,Katarzyna Kurowska: https://orcid.org/0000-0002-2224-6074,PL,Jagiellonian University,
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2994439841,https://doi.org/10.21909/sp.2019.04.783,"Lack of Publication Bias in Intelligence and Working Memory Research: Reanalysis of Ackerman, Beier, & Boyle, 2005","Lack of Publication Bias in Intelligence and Working Memory Research: Reanalysis of Ackerman, Beier, & Boyle, 2005",2019,2019-01-01,Studia Psychologica,article,en,,https://doi.org/10.21909/sp.2019.04.783,https://doi.org/10.21909/sp.2019.04.783,,Maciej Taraday,Maciej Taraday: https://orcid.org/0000-0001-8398-6212,PL,"Institute of Psychology, Jagiellonian University",10.21909/sp.2019.04.783
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3000057224,https://doi.org/10.11649/cs.1752,Coming nearer and nearer: A cognitive grammar account of the third person plural impersonal,Coming nearer and nearer: A cognitive grammar account of the third person plural impersonal,2019,2019-12-31,Cognitive Studies | Études cognitives,article,pl,https://ispan.waw.pl/journals/index.php/cs-ec/article/download/cs.1752/5438,https://doi.org/10.11649/cs.1752,https://ispan.waw.pl/journals/index.php/cs-ec/article/download/cs.1752/5438,,Ewa Data-Bukowska,Ewa Data-Bukowska: https://orcid.org/0000-0002-8105-235X,PL,Jagiellonian University,10.11649/cs.1752
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3179118049,https://doi.org/10.18778/2391-8551.06.03,Ogrywając porażkę. Konceptualizacja doświadczenia porażki w groznawstwie,Ogrywając porażkę. Konceptualizacja doświadczenia porażki w groznawstwie,2019,2019-12-30,Replay The Polish Journal of Game Studies,article,pl,https://czasopisma.uni.lodz.pl/Replay/article/download/9772/9553,https://doi.org/10.18778/2391-8551.06.03,https://czasopisma.uni.lodz.pl/Replay/article/download/9772/9553,,Magdalena Kozyra,Magdalena Kozyra: https://orcid.org/0000-0001-7900-399X,PL,Jagiellonian University,10.18778/2391-8551.06.03
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3093739304,https://doi.org/10.1007/s10670-020-00328-y,The Subject-Dependency of Perceptual Objects,The Subject-Dependency of Perceptual Objects,2020,2020-10-21,Erkenntnis,article,en,https://link.springer.com/content/pdf/10.1007/s10670-020-00328-y.pdf,https://doi.org/10.1007/s10670-020-00328-y,https://link.springer.com/content/pdf/10.1007/s10670-020-00328-y.pdf,2190 EUR (USD 2780),Błażej Skrzypulec,Błażej Skrzypulec: https://orcid.org/0000-0003-2780-5477,PL,Jagiellonian University,10.1007/s10670-020-00328-y
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3156956232,https://doi.org/10.3390/risks9050080,Dilemmas in Managing the COVID-19 Crisis,Dilemmas in Managing the COVID-19 Crisis,2021,2021-04-21,Risks,article,en,,https://doi.org/10.3390/risks9050080,https://doi.org/10.3390/risks9050080,1400 CHF (USD 1515),"Roman Dorczak, Marzanna Farnická, Inetta Nowosad",Roman Dorczak: https://orcid.org/0000-0003-2781-5907; Marzanna Farnická: https://orcid.org/0000-0002-4274-1646; Inetta Nowosad: https://orcid.org/0000-0002-3739-7844,PL,"Institute of Psychology, Institute of Public Affairs, Jagiellonian University, University of Zielona Góra",10.3390/risks9050080
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3215218607,https://doi.org/10.3897/hmc.1.63349,Radecznica memory game. An educational workshop,Radecznica memory game. An educational workshop,2021,2021-11-23,Heritage Memory and Conflict,article,en,https://ijhmc.arphahub.com/article/63349/download/pdf/,https://doi.org/10.3897/hmc.1.63349,https://ijhmc.arphahub.com/article/63349/download/pdf/,750 EUR (USD 808),"Tomasz Z. Majkowski, Katarzyna Suszkiewicz",Tomasz Z. Majkowski: https://orcid.org/0000-0001-5084-7355; Katarzyna Suszkiewicz: https://orcid.org/0000-0003-2548-1632,PL,Jagiellonian University,10.3897/hmc.1.63349
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2764017180,https://doi.org/10.24917/20801653.313.4,Wybrane aspekty turystyki dostępnej w Krakowie w opinii studentów z niepełnosprawnością,Wybrane aspekty turystyki dostępnej w Krakowie w opinii studentów z niepełnosprawnością,2017,2017-09-27,Studies of the Industrial Geography Commission of the Polish Geographical Society,article,pl,https://prace-kgp.up.krakow.pl/article/download/20801653.313.4/3499,https://doi.org/10.24917/20801653.313.4,https://prace-kgp.up.krakow.pl/article/download/20801653.313.4/3499,,Marcin Popiel,Marcin Popiel: None,PL,"Instytut Nauk Geologicznych, Jagiellonian University",10.24917/20801653.313.4
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W1009431432,https://doi.org/10.31648/hip.1409,Altruizm – szczodrość bez nadziei na odwzajemnienie?,Altruizm – szczodrość bez nadziei na odwzajemnienie?,2018,2018-10-07,Humanistyka i Przyrodoznawstwo,article,pl,https://czasopisma.uwm.edu.pl/index.php/hip/article/download/1409/1193,https://doi.org/10.31648/hip.1409,https://czasopisma.uwm.edu.pl/index.php/hip/article/download/1409/1193,,Rafał Sikora,Rafał Sikora: None,PL,Jagiellonian University,10.31648/hip.1409
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2940721081,https://doi.org/10.15611/pn.2018.525.17,Zastosowanie neuroobrazowania w badaniach konsumentów – możliwości i ograniczenia,Zastosowanie neuroobrazowania w badaniach konsumentów – możliwości i ograniczenia,2018,2018-01-01,Prace Naukowe Uniwersytetu Ekonomicznego we Wrocławiu,article,pl,,https://doi.org/10.15611/pn.2018.525.17,http://dbc.wroc.pl/Content/60221/Budzanowska-Drzewiecka_Zastosowanie_Neuroobrazowania_w_Badaniach_Konsumentow_Mozliwosci_2018.pdf,,Małgorzata Budzanowska-Drzewiecka,Małgorzata Budzanowska-Drzewiecka: https://orcid.org/0000-0001-6651-4037,PL,"Jagiellonian University, Wroclaw University of Economics and Business",10.15611/pn.2018.525.17
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3112468083,https://doi.org/10.21638/11701/spbu21.2020.103,A somewhat more egocentric sister: A cognitive grammar account of Norwegian her and German hier as deictic space builders,A somewhat more egocentric sister: A cognitive grammar account of Norwegian her and German hier as deictic space builders,2020,2020-01-01,Scandinavian Philology,article,en,https://dspace.spbu.ru/bitstream/11701/19418/1/32-55.pdf,https://doi.org/10.21638/11701/spbu21.2020.103,https://dspace.spbu.ru/bitstream/11701/19418/1/32-55.pdf,,Ewa Data-Bukowska,Ewa Data-Bukowska: https://orcid.org/0000-0002-8105-235X,PL,Jagiellonian University,10.21638/11701/spbu21.2020.103
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3216189006,https://doi.org/10.18778/0208-6069.96.01,Introduction: The Return of the Exception,Introduction: The Return of the Exception,2021,2021-09-30,Acta Universitatis Lodziensis Folia Iuridica,article,en,https://czasopisma.uni.lodz.pl/Iuridica/article/download/11292/10929,https://doi.org/10.18778/0208-6069.96.01,https://czasopisma.uni.lodz.pl/Iuridica/article/download/11292/10929,,"Rafał Mańko, Przemysław Tacik, Gian Giacomo Fusco",Rafał Mańko: https://orcid.org/0000-0003-0927-2662; Przemysław Tacik: https://orcid.org/0000-0001-7174-1752; Gian Giacomo Fusco: https://orcid.org/0000-0001-6977-2832,"GB, PL","Jagiellonian University, University of Kent",10.18778/0208-6069.96.01
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2592854622,https://doi.org/10.5603/pp.2016.0044,Opieka pielęgniarska nad pacjentką z ostrym zespołem wieńcowym po przezskórnej interwencji wieńcowej,Opieka pielęgniarska nad pacjentką z ostrym zespołem wieńcowym po przezskórnej interwencji wieńcowej,2017,2017-02-16,Problemy Pielęgniarstwa,article,pl,,https://doi.org/10.5603/pp.2016.0044,https://doi.org/10.5603/pp.2016.0044,400 PLN (USD 92),"Agata Reczek, Anna Czech, Ewa Kawalec-Kajstura, Iwona Malinowska‐Lipień",Agata Reczek: None; Anna Czech: None; Ewa Kawalec-Kajstura: https://orcid.org/0000-0002-8754-147X; Iwona Malinowska‐Lipień: https://orcid.org/0000-0002-7096-3406,PL,Jagiellonian University,10.5603/pp.2016.0044
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W2893051073,https://doi.org/10.26444/monz/94124,Pain control among patients with rheumatoid arthritis and acceptance of the disease,Pain control among patients with rheumatoid arthritis and acceptance of the disease,2018,2018-09-27,Medycyna Ogólna i Nauki o Zdrowiu,article,pl,http://www.monz.pl/pdf-94124-29444?filename=Pain control among.pdf,https://doi.org/10.26444/monz/94124,http://www.monz.pl/pdf-94124-29444?filename=Pain control among.pdf,100 PLN (USD 23),"Ilona Barańska, Aldona Wróbel",Ilona Barańska: https://orcid.org/0000-0001-5709-099X; Aldona Wróbel: https://orcid.org/0000-0002-6854-2311,PL,Jagiellonian University,10.26444/monz/94124
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3088737424,https://doi.org/10.1111/theo.12282,"Tropes, Universals and Visual Phenomenology","Tropes, Universals and Visual Phenomenology",2020,2020-09-24,Theoria,article,en,,https://doi.org/10.1111/theo.12282,https://philpapers.org/archive/SKRTUA.pdf,,Błażej Skrzypulec,Błażej Skrzypulec: https://orcid.org/0000-0003-2780-5477,PL,Jagiellonian University,10.1111/theo.12282
Uniwersytet_Jagielloński_w_Krakowie,https://openalex.org/W3093156596,https://doi.org/10.4467/20842627oz.20.015.12768,Wymogi i nakazy dotyczące noszenia masek ochronnych,Wymogi i nakazy dotyczące noszenia masek ochronnych,2020,2020-01-01,Zdrowie Publiczne i Zarządzanie,article,en,https://www.ejournals.eu/pliki/art/17744/,https://doi.org/10.4467/20842627oz.20.015.12768,https://www.ejournals.eu/pliki/art/17744/,,Katarzyna Badora-Musiał,Katarzyna Badora-Musiał: https://orcid.org/0000-0002-4920-6742,PL,Jagiellonian University,10.4467/20842627oz.20.015.12768
